id,long,lat
45932,149.9,-26.6
45933,149.9,-26.65
45934,149.9,-26.7
45935,149.9,-26.75
45936,149.9,-26.8
45937,149.9,-26.85
45938,149.9,-26.9
45939,149.9,-26.95
45940,149.9,-27
45941,149.9,-27.05
45942,149.9,-27.1
45943,149.9,-27.15
45944,149.9,-27.2
45945,149.9,-27.25
45946,149.9,-27.3
45947,149.9,-27.35
45948,149.9,-27.4
45949,149.9,-27.45
45950,149.9,-27.5
45951,149.9,-27.55
45952,149.9,-27.6
45953,149.9,-27.65
45954,149.9,-27.7
45955,149.9,-27.75
45956,149.9,-27.8
45957,149.9,-27.85
45958,149.9,-27.9
45959,149.9,-27.95
45960,149.9,-28
45961,149.9,-28.05
45962,149.9,-28.1
45963,149.9,-28.15
45964,149.9,-28.2
45965,149.9,-28.25
45966,149.9,-28.3
45967,149.9,-28.35
45968,149.9,-28.4
45969,149.9,-28.45
45970,149.9,-28.5
45971,149.9,-28.55
45972,149.9,-28.6
45973,149.9,-28.65
45974,149.9,-28.7
45975,149.9,-28.75
45976,149.9,-28.8
45977,149.9,-28.85
45978,149.9,-28.9
45979,149.9,-28.95
45980,149.9,-29
45981,149.9,-29.05
45982,149.9,-29.1
45983,149.9,-29.15
45984,149.9,-29.2
45985,149.9,-29.25
45986,149.9,-29.3
45987,149.9,-29.35
45988,149.9,-29.4
45989,149.9,-29.45
45990,149.9,-29.5
45991,149.9,-29.55
45992,149.9,-29.6
45993,149.9,-29.65
45994,149.9,-29.7
45995,149.9,-29.75
45996,149.9,-29.8
45997,149.9,-29.85
45998,149.9,-29.9
45999,149.9,-29.95
46000,149.9,-30
46001,149.9,-30.05
46002,149.9,-30.1
46003,149.9,-30.15
46004,149.9,-30.2
46005,149.9,-30.25
46006,149.9,-30.3
46007,149.9,-30.35
46008,149.9,-30.4
46009,149.9,-30.45
46010,149.9,-30.5
46011,149.9,-30.55
46012,149.9,-30.6
46013,149.9,-30.65
46014,149.9,-30.7
46015,149.9,-30.75
46016,149.9,-30.8
46017,149.9,-30.85
46018,149.9,-30.9
46019,149.9,-30.95
46020,149.9,-31
46021,149.9,-31.05
46022,149.9,-31.1
46023,149.9,-31.15
46024,149.9,-31.2
46025,149.9,-31.25
46026,149.9,-31.3
46027,149.9,-31.35
46028,149.9,-31.4
46029,149.9,-31.45
46030,149.9,-31.5
46031,149.9,-31.55
46032,149.9,-31.6
46033,149.9,-31.65
46034,149.9,-31.7
46035,149.9,-31.75
46036,149.9,-31.8
46037,149.9,-31.85
46038,149.9,-31.9
46039,149.9,-31.95
46040,149.9,-32
46041,149.9,-32.05
46042,149.9,-32.1
46043,149.9,-32.15
46044,149.9,-32.2
46045,149.9,-32.25
46046,149.9,-32.3
46047,149.9,-32.35
46048,149.9,-32.4
46049,149.9,-32.45
46050,149.9,-32.5
46051,149.95,-23.75
46052,149.95,-23.8
46053,149.95,-23.85
46054,149.95,-23.9
46055,149.95,-23.95
46056,149.95,-24
46057,149.95,-24.05
46058,149.95,-24.1
46059,149.95,-24.15
46060,149.95,-24.2
46061,149.95,-24.25
46062,149.95,-24.3
46063,149.95,-24.35
46064,149.95,-24.4
46065,149.95,-24.45
46066,149.95,-24.5
46067,149.95,-24.55
46068,149.95,-24.6
46069,149.95,-24.65
46070,149.95,-24.7
46071,149.95,-24.75
46072,149.95,-24.8
46073,149.95,-24.85
46074,149.95,-24.9
46075,149.95,-24.95
46076,149.95,-25
46077,149.95,-25.05
46078,149.95,-25.1
46079,149.95,-25.15
46080,149.95,-25.2
46081,149.95,-25.25
46082,149.95,-25.3
46083,149.95,-25.35
46084,149.95,-25.4
46085,149.95,-25.45
46086,149.95,-25.5
46087,149.95,-25.55
46088,149.95,-25.6
46089,149.95,-25.65
46090,149.95,-25.7
46091,149.95,-25.75
46092,149.95,-25.8
46093,149.95,-25.85
46094,149.95,-25.9
46095,149.95,-25.95
46096,149.95,-26
46097,149.95,-26.05
46098,149.95,-26.1
46099,149.95,-26.15
46100,149.95,-26.2
46101,149.95,-26.25
46102,149.95,-26.3
46103,149.95,-26.35
46104,149.95,-26.4
46105,149.95,-26.45
46106,149.95,-26.5
46107,149.95,-26.55
46108,149.95,-26.6
46109,149.95,-26.65
46110,149.95,-26.7
46111,149.95,-26.75
46112,149.95,-26.8
46113,149.95,-26.85
46114,149.95,-26.9
46115,149.95,-26.95
46116,149.95,-27
46117,149.95,-27.05
46118,149.95,-27.1
46119,149.95,-27.15
46120,149.95,-27.2
46121,149.95,-27.25
46122,149.95,-27.3
46123,149.95,-27.35
46124,149.95,-27.4
46125,149.95,-27.45
46126,149.95,-27.5
46127,149.95,-27.55
46128,149.95,-27.6
46129,149.95,-27.65
46130,149.95,-27.7
46131,149.95,-27.75
46132,149.95,-27.8
46133,149.95,-27.85
46134,149.95,-27.9
46135,149.95,-27.95
46136,149.95,-28
46137,149.95,-28.05
46138,149.95,-28.1
46139,149.95,-28.15
46140,149.95,-28.2
46141,149.95,-28.25
46142,149.95,-28.3
46143,149.95,-28.35
46144,149.95,-28.4
46145,149.95,-28.45
46146,149.95,-28.5
46147,149.95,-28.55
46148,149.95,-28.6
46149,149.95,-28.65
46150,149.95,-28.7
46151,149.95,-28.75
46152,149.95,-28.8
46153,149.95,-28.85
46154,149.95,-28.9
46155,149.95,-28.95
46156,149.95,-29
46157,149.95,-29.05
46158,149.95,-29.1
46159,149.95,-29.15
46160,149.95,-29.2
46161,149.95,-29.25
46162,149.95,-29.3
46163,149.95,-29.35
46164,149.95,-29.4
46165,149.95,-29.45
46166,149.95,-29.5
46167,149.95,-29.55
46168,149.95,-29.6
46169,149.95,-29.65
46170,149.95,-29.7
46171,149.95,-29.75
46172,149.95,-29.8
46173,149.95,-29.85
46174,149.95,-29.9
46175,149.95,-29.95
46176,149.95,-30
46177,149.95,-30.05
46178,149.95,-30.1
46179,149.95,-30.15
46180,149.95,-30.2
46181,149.95,-30.25
46182,149.95,-30.3
46183,149.95,-30.35
46184,149.95,-30.4
46185,149.95,-30.45
46186,149.95,-30.5
46187,149.95,-30.55
46188,149.95,-30.6
46189,149.95,-30.65
46190,149.95,-30.7
46191,149.95,-30.75
46192,149.95,-30.8
46193,149.95,-30.85
46194,149.95,-30.9
46195,149.95,-30.95
46196,149.95,-31
46197,149.95,-31.05
46198,149.95,-31.1
46199,149.95,-31.15
46200,149.95,-31.2
46201,149.95,-31.25
46202,149.95,-31.3
46203,149.95,-31.35
46204,149.95,-31.4
46205,149.95,-31.45
46206,149.95,-31.5
46207,149.95,-31.55
46208,149.95,-31.6
46209,149.95,-31.65
46210,149.95,-31.7
46211,149.95,-31.75
46212,149.95,-31.8
46213,149.95,-31.85
46214,149.95,-31.9
46215,149.95,-31.95
46216,149.95,-32
46217,149.95,-32.05
46218,149.95,-32.1
46219,149.95,-32.15
46220,149.95,-32.2
46221,149.95,-32.25
46222,149.95,-32.3
46223,149.95,-32.35
46224,149.95,-32.4
46225,149.95,-32.45
46226,149.95,-32.5
46227,149.95,-32.55
46228,150,-23.75
46229,150,-23.8
46230,150,-23.85
46231,150,-23.9
46232,150,-23.95
46233,150,-24
46234,150,-24.05
46235,150,-24.1
46236,150,-24.15
46237,150,-24.2
46238,150,-24.25
46239,150,-24.3
46240,150,-24.35
46241,150,-24.4
46242,150,-24.45
46243,150,-24.5
46244,150,-24.55
46245,150,-24.6
46246,150,-24.65
46247,150,-24.7
46248,150,-24.75
46249,150,-24.8
46250,150,-24.85
46251,150,-24.9
46252,150,-24.95
46253,150,-25
46254,150,-25.05
46255,150,-25.1
46256,150,-25.15
46257,150,-25.2
46258,150,-25.25
46259,150,-25.3
46260,150,-25.35
46261,150,-25.4
46262,150,-25.45
46263,150,-25.5
46264,150,-25.55
46265,150,-25.6
46266,150,-25.65
46267,150,-25.7
46268,150,-25.75
46269,150,-25.8
46270,150,-25.85
46271,150,-25.9
46272,150,-25.95
46273,150,-26
46274,150,-26.05
46275,150,-26.1
46276,150,-26.15
46277,150,-26.2
46278,150,-26.25
46279,150,-26.3
46280,150,-26.35
46281,150,-26.4
46282,150,-26.45
46283,150,-26.5
46284,150,-26.55
46285,150,-26.6
46286,150,-26.65
46287,150,-26.7
46288,150,-26.75
46289,150,-26.8
46290,150,-26.85
46291,150,-26.9
46292,150,-26.95
46293,150,-27
46294,150,-27.05
46295,150,-27.1
46296,150,-27.15
46297,150,-27.2
46298,150,-27.25
46299,150,-27.3
46300,150,-27.35
46301,150,-27.4
46302,150,-27.45
46303,150,-27.5
46304,150,-27.55
46305,150,-27.6
46306,150,-27.65
46307,150,-27.7
46308,150,-27.75
46309,150,-27.8
46310,150,-27.85
46311,150,-27.9
46312,150,-27.95
46313,150,-28
46314,150,-28.05
46315,150,-28.1
46316,150,-28.15
46317,150,-28.2
46318,150,-28.25
46319,150,-28.3
46320,150,-28.35
46321,150,-28.4
46322,150,-28.45
46323,150,-28.5
46324,150,-28.55
46325,150,-28.6
46326,150,-28.65
46327,150,-28.7
46328,150,-28.75
46329,150,-28.8
46330,150,-28.85
46331,150,-28.9
46332,150,-28.95
46333,150,-29
46334,150,-29.05
46335,150,-29.1
46336,150,-29.15
46337,150,-29.2
46338,150,-29.25
46339,150,-29.3
46340,150,-29.35
46341,150,-29.4
46342,150,-29.45
46343,150,-29.5
46344,150,-29.55
46345,150,-29.6
46346,150,-29.65
46347,150,-29.7
46348,150,-29.75
46349,150,-29.8
46350,150,-29.85
46351,150,-29.9
46352,150,-29.95
46353,150,-30
46354,150,-30.05
46355,150,-30.1
46356,150,-30.15
46357,150,-30.2
46358,150,-30.25
46359,150,-30.3
46360,150,-30.35
46361,150,-30.4
46362,150,-30.45
46363,150,-30.5
46364,150,-30.55
46365,150,-30.6
46366,150,-30.65
46367,150,-30.7
46368,150,-30.75
46369,150,-30.8
46370,150,-30.85
46371,150,-30.9
46372,150,-30.95
46373,150,-31
46374,150,-31.05
46375,150,-31.1
46376,150,-31.15
46377,150,-31.2
46378,150,-31.25
46379,150,-31.3
46380,150,-31.35
46381,150,-31.4
46382,150,-31.45
46383,150,-31.5
46384,150,-31.55
46385,150,-31.6
46386,150,-31.65
46387,150,-31.7
46388,150,-31.75
46389,150,-31.8
46390,150,-31.85
46391,150,-31.9
46392,150,-31.95
46393,150,-32
46394,150,-32.05
46395,150,-32.1
46396,150,-32.15
46397,150,-32.2
46398,150,-32.25
46399,150,-32.3
46400,150,-32.35
46401,150,-32.4
46402,150,-32.45
46403,150,-32.5
46404,150,-32.55
46405,150.05,-23.75
46406,150.05,-23.8
46407,150.05,-23.85
46408,150.05,-23.9
46409,150.05,-23.95
46410,150.05,-24
46411,150.05,-24.05
46412,150.05,-24.1
46413,150.05,-24.15
46414,150.05,-24.2
46415,150.05,-24.25
46416,150.05,-24.3
46417,150.05,-24.35
46418,150.05,-24.4
46419,150.05,-24.45
46420,150.05,-24.5
46421,150.05,-24.55
46422,150.05,-24.6
46423,150.05,-24.65
46424,150.05,-24.7
46425,150.05,-24.75
46426,150.05,-24.8
46427,150.05,-24.85
46428,150.05,-24.9
46429,150.05,-24.95
46430,150.05,-25
46431,150.05,-25.05
46432,150.05,-25.1
46433,150.05,-25.15
46434,150.05,-25.2
46435,150.05,-25.25
46436,150.05,-25.3
46437,150.05,-25.35
46438,150.05,-25.4
46439,150.05,-25.45
46440,150.05,-25.5
46441,150.05,-25.55
46442,150.05,-25.6
46443,150.05,-25.65
46444,150.05,-25.7
46445,150.05,-25.75
46446,150.05,-25.8
46447,150.05,-25.85
46448,150.05,-25.9
46449,150.05,-25.95
46450,150.05,-26
46451,150.05,-26.05
46452,150.05,-26.1
46453,150.05,-26.15
46454,150.05,-26.2
46455,150.05,-26.25
46456,150.05,-26.3
46457,150.05,-26.35
46458,150.05,-26.4
46459,150.05,-26.45
46460,150.05,-26.5
46461,150.05,-26.55
46462,150.05,-26.6
46463,150.05,-26.65
46464,150.05,-26.7
46465,150.05,-26.75
46466,150.05,-26.8
46467,150.05,-26.85
46468,150.05,-26.9
46469,150.05,-26.95
46470,150.05,-27
46471,150.05,-27.05
46472,150.05,-27.1
46473,150.05,-27.15
46474,150.05,-27.2
46475,150.05,-27.25
46476,150.05,-27.3
46477,150.05,-27.35
46478,150.05,-27.4
46479,150.05,-27.45
46480,150.05,-27.5
46481,150.05,-27.55
46482,150.05,-27.6
46483,150.05,-27.65
46484,150.05,-27.7
46485,150.05,-27.75
46486,150.05,-27.8
46487,150.05,-27.85
46488,150.05,-27.9
46489,150.05,-27.95
46490,150.05,-28
46491,150.05,-28.05
46492,150.05,-28.1
46493,150.05,-28.15
46494,150.05,-28.2
46495,150.05,-28.25
46496,150.05,-28.3
46497,150.05,-28.35
46498,150.05,-28.4
46499,150.05,-28.45
46500,150.05,-28.5
46501,150.05,-28.55
46502,150.05,-28.6
46503,150.05,-28.65
46504,150.05,-28.7
46505,150.05,-28.75
46506,150.05,-28.8
46507,150.05,-28.85
46508,150.05,-28.9
46509,150.05,-28.95
46510,150.05,-29
46511,150.05,-29.05
46512,150.05,-29.1
46513,150.05,-29.15
46514,150.05,-29.2
46515,150.05,-29.25
46516,150.05,-29.3
46517,150.05,-29.35
46518,150.05,-29.4
46519,150.05,-29.45
46520,150.05,-29.5
46521,150.05,-29.55
46522,150.05,-29.6
46523,150.05,-29.65
46524,150.05,-29.7
46525,150.05,-29.75
46526,150.05,-29.8
46527,150.05,-29.85
46528,150.05,-29.9
46529,150.05,-29.95
46530,150.05,-30
46531,150.05,-30.05
46532,150.05,-30.1
46533,150.05,-30.15
46534,150.05,-30.2
46535,150.05,-30.25
46536,150.05,-30.3
46537,150.05,-30.35
46538,150.05,-30.4
46539,150.05,-30.45
46540,150.05,-30.5
46541,150.05,-30.55
46542,150.05,-30.6
46543,150.05,-30.65
46544,150.05,-30.7
46545,150.05,-30.75
46546,150.05,-30.8
46547,150.05,-30.85
46548,150.05,-30.9
46549,150.05,-30.95
46550,150.05,-31
46551,150.05,-31.05
46552,150.05,-31.1
46553,150.05,-31.15
46554,150.05,-31.2
46555,150.05,-31.25
46556,150.05,-31.3
46557,150.05,-31.35
46558,150.05,-31.4
46559,150.05,-31.45
46560,150.05,-31.5
46561,150.05,-31.55
46562,150.05,-31.6
46563,150.05,-31.65
46564,150.05,-31.7
46565,150.05,-31.75
46566,150.05,-31.8
46567,150.05,-31.85
46568,150.05,-31.9
46569,150.05,-31.95
46570,150.05,-32
46571,150.05,-32.05
46572,150.05,-32.1
46573,150.05,-32.15
46574,150.05,-32.2
46575,150.05,-32.25
46576,150.05,-32.3
46577,150.05,-32.35
46578,150.05,-32.4
46579,150.1,-23.7
46580,150.1,-23.75
46581,150.1,-23.8
46582,150.1,-23.85
46583,150.1,-23.9
46584,150.1,-23.95
46585,150.1,-24
46586,150.1,-24.05
46587,150.1,-24.1
46588,150.1,-24.15
46589,150.1,-24.2
46590,150.1,-24.25
46591,150.1,-24.3
46592,150.1,-24.35
46593,150.1,-24.4
46594,150.1,-24.45
46595,150.1,-24.5
46596,150.1,-24.55
46597,150.1,-24.6
46598,150.1,-24.65
46599,150.1,-24.7
46600,150.1,-24.75
46601,150.1,-24.8
46602,150.1,-24.85
46603,150.1,-24.9
46604,150.1,-24.95
46605,150.1,-25
46606,150.1,-25.05
46607,150.1,-25.1
46608,150.1,-25.15
46609,150.1,-25.2
46610,150.1,-25.25
46611,150.1,-25.3
46612,150.1,-25.35
46613,150.1,-25.4
46614,150.1,-25.45
46615,150.1,-25.5
46616,150.1,-25.55
46617,150.1,-25.6
46618,150.1,-25.65
46619,150.1,-25.7
46620,150.1,-25.75
46621,150.1,-25.8
46622,150.1,-25.85
46623,150.1,-25.9
46624,150.1,-25.95
46625,150.1,-26
46626,150.1,-26.05
46627,150.1,-26.1
46628,150.1,-26.15
46629,150.1,-26.2
46630,150.1,-26.25
46631,150.1,-26.3
46632,150.1,-26.35
46633,150.1,-26.4
46634,150.1,-26.45
46635,150.1,-26.5
46636,150.1,-26.55
46637,150.1,-26.6
46638,150.1,-26.65
46639,150.1,-26.7
46640,150.1,-26.75
46641,150.1,-26.8
46642,150.1,-26.85
46643,150.1,-26.9
46644,150.1,-26.95
46645,150.1,-27
46646,150.1,-27.05
46647,150.1,-27.1
46648,150.1,-27.15
46649,150.1,-27.2
46650,150.1,-27.25
46651,150.1,-27.3
46652,150.1,-27.35
46653,150.1,-27.4
46654,150.1,-27.45
46655,150.1,-27.5
46656,150.1,-27.55
46657,150.1,-27.6
46658,150.1,-27.65
46659,150.1,-27.7
46660,150.1,-27.75
46661,150.1,-27.8
46662,150.1,-27.85
46663,150.1,-27.9
46664,150.1,-27.95
46665,150.1,-28
46666,150.1,-28.05
46667,150.1,-28.1
46668,150.1,-28.15
46669,150.1,-28.2
46670,150.1,-28.25
46671,150.1,-28.3
46672,150.1,-28.35
46673,150.1,-28.4
46674,150.1,-28.45
46675,150.1,-28.5
46676,150.1,-28.55
46677,150.1,-28.6
46678,150.1,-28.65
46679,150.1,-28.7
46680,150.1,-28.75
46681,150.1,-28.8
46682,150.1,-28.85
46683,150.1,-28.9
46684,150.1,-28.95
46685,150.1,-29
46686,150.1,-29.05
46687,150.1,-29.1
46688,150.1,-29.15
46689,150.1,-29.2
46690,150.1,-29.25
46691,150.1,-29.3
46692,150.1,-29.35
46693,150.1,-29.4
46694,150.1,-29.45
46695,150.1,-29.5
46696,150.1,-29.55
46697,150.1,-29.6
46698,150.1,-29.65
46699,150.1,-29.7
46700,150.1,-29.75
46701,150.1,-29.8
46702,150.1,-29.85
46703,150.1,-29.9
46704,150.1,-29.95
46705,150.1,-30
46706,150.1,-30.05
46707,150.1,-30.1
46708,150.1,-30.15
46709,150.1,-30.2
46710,150.1,-30.25
46711,150.1,-30.3
46712,150.1,-30.35
46713,150.1,-30.4
46714,150.1,-30.45
46715,150.1,-30.5
46716,150.1,-30.55
46717,150.1,-30.6
46718,150.1,-30.65
46719,150.1,-30.7
46720,150.1,-30.75
46721,150.1,-30.8
46722,150.1,-30.85
46723,150.1,-30.9
46724,150.1,-30.95
46725,150.1,-31
46726,150.1,-31.05
46727,150.1,-31.1
46728,150.1,-31.15
46729,150.1,-31.2
46730,150.1,-31.25
46731,150.1,-31.3
46732,150.1,-31.35
46733,150.1,-31.4
46734,150.1,-31.45
46735,150.1,-31.5
46736,150.1,-31.55
46737,150.1,-31.6
46738,150.1,-31.65
46739,150.1,-31.7
46740,150.1,-31.75
46741,150.1,-31.8
46742,150.1,-31.85
46743,150.1,-31.9
46744,150.1,-31.95
46745,150.1,-32
46746,150.1,-32.05
46747,150.1,-32.1
46748,150.1,-32.15
46749,150.1,-32.2
46750,150.1,-32.25
46751,150.1,-32.3
46752,150.15,-23.7
46753,150.15,-23.75
46754,150.15,-23.8
46755,150.15,-23.85
46756,150.15,-23.9
46757,150.15,-23.95
46758,150.15,-24
46759,150.15,-24.05
46760,150.15,-24.1
46761,150.15,-24.15
46762,150.15,-24.2
46763,150.15,-24.25
46764,150.15,-24.3
46765,150.15,-24.35
46766,150.15,-24.4
46767,150.15,-24.45
46768,150.15,-24.5
46769,150.15,-24.55
46770,150.15,-24.6
46771,150.15,-24.65
46772,150.15,-24.7
46773,150.15,-24.75
46774,150.15,-24.8
46775,150.15,-24.85
46776,150.15,-24.9
46777,150.15,-24.95
46778,150.15,-25
46779,150.15,-25.05
46780,150.15,-25.1
46781,150.15,-25.15
46782,150.15,-25.2
46783,150.15,-25.25
46784,150.15,-25.3
46785,150.15,-25.35
46786,150.15,-25.4
46787,150.15,-25.45
46788,150.15,-25.5
46789,150.15,-25.55
46790,150.15,-25.6
46791,150.15,-25.65
46792,150.15,-25.7
46793,150.15,-25.75
46794,150.15,-25.8
46795,150.15,-25.85
46796,150.15,-25.9
46797,150.15,-25.95
46798,150.15,-26
46799,150.15,-26.05
46800,150.15,-26.1
46801,150.15,-26.15
46802,150.15,-26.2
46803,150.15,-26.25
46804,150.15,-26.3
46805,150.15,-26.35
46806,150.15,-26.4
46807,150.15,-26.45
46808,150.15,-26.5
46809,150.15,-26.55
46810,150.15,-26.6
46811,150.15,-26.65
46812,150.15,-26.7
46813,150.15,-26.75
46814,150.15,-26.8
46815,150.15,-26.85
46816,150.15,-26.9
46817,150.15,-26.95
46818,150.15,-27
46819,150.15,-27.05
46820,150.15,-27.1
46821,150.15,-27.15
46822,150.15,-27.2
46823,150.15,-27.25
46824,150.15,-27.3
46825,150.15,-27.35
46826,150.15,-27.4
46827,150.15,-27.45
46828,150.15,-27.5
46829,150.15,-27.55
46830,150.15,-27.6
46831,150.15,-27.65
46832,150.15,-27.7
46833,150.15,-27.75
46834,150.15,-27.8
46835,150.15,-27.85
46836,150.15,-27.9
46837,150.15,-27.95
46838,150.15,-28
46839,150.15,-28.05
46840,150.15,-28.1
46841,150.15,-28.15
46842,150.15,-28.2
46843,150.15,-28.25
46844,150.15,-28.3
46845,150.15,-28.35
46846,150.15,-28.4
46847,150.15,-28.45
46848,150.15,-28.5
46849,150.15,-28.55
46850,150.15,-28.6
46851,150.15,-28.65
46852,150.15,-28.7
46853,150.15,-28.75
46854,150.15,-28.8
46855,150.15,-28.85
46856,150.15,-28.9
46857,150.15,-28.95
46858,150.15,-29
46859,150.15,-29.05
46860,150.15,-29.1
46861,150.15,-29.15
46862,150.15,-29.2
46863,150.15,-29.25
46864,150.15,-29.3
46865,150.15,-29.35
46866,150.15,-29.4
46867,150.15,-29.45
46868,150.15,-29.5
46869,150.15,-29.55
46870,150.15,-29.6
46871,150.15,-29.65
46872,150.15,-29.7
46873,150.15,-29.75
46874,150.15,-29.8
46875,150.15,-29.85
46876,150.15,-29.9
46877,150.15,-29.95
46878,150.15,-30
46879,150.15,-30.05
46880,150.15,-30.1
46881,150.15,-30.15
46882,150.15,-30.2
46883,150.15,-30.25
46884,150.15,-30.3
46885,150.15,-30.35
46886,150.15,-30.4
46887,150.15,-30.45
46888,150.15,-30.5
46889,150.15,-30.55
46890,150.15,-30.6
46891,150.15,-30.65
46892,150.15,-30.7
46893,150.15,-30.75
46894,150.15,-30.8
46895,150.15,-30.85
46896,150.15,-30.9
46897,150.15,-30.95
46898,150.15,-31
46899,150.15,-31.05
46900,150.15,-31.1
46901,150.15,-31.15
46902,150.15,-31.2
46903,150.15,-31.25
46904,150.15,-31.3
46905,150.15,-31.35
46906,150.15,-31.4
46907,150.15,-31.45
46908,150.15,-31.5
46909,150.15,-31.55
46910,150.15,-31.6
46911,150.15,-31.65
46912,150.15,-31.7
46913,150.15,-31.75
46914,150.15,-31.8
46915,150.15,-31.85
46916,150.15,-31.9
46917,150.15,-31.95
46918,150.15,-32
46919,150.15,-32.05
46920,150.15,-32.1
46921,150.15,-32.15
46922,150.15,-32.2
46923,150.15,-32.25
46924,150.15,-32.3
46925,150.2,-23.65
46926,150.2,-23.7
46927,150.2,-23.75
46928,150.2,-23.8
46929,150.2,-23.85
46930,150.2,-23.9
46931,150.2,-23.95
46932,150.2,-24
46933,150.2,-24.05
46934,150.2,-24.1
46935,150.2,-24.15
46936,150.2,-24.2
46937,150.2,-24.25
46938,150.2,-24.3
46939,150.2,-24.35
46940,150.2,-24.4
46941,150.2,-24.45
46942,150.2,-24.5
46943,150.2,-24.55
46944,150.2,-24.6
46945,150.2,-24.65
46946,150.2,-24.7
46947,150.2,-24.75
46948,150.2,-24.8
46949,150.2,-24.85
46950,150.2,-24.9
46951,150.2,-24.95
46952,150.2,-25
46953,150.2,-25.05
46954,150.2,-25.1
46955,150.2,-25.15
46956,150.2,-25.2
46957,150.2,-25.25
46958,150.2,-25.3
46959,150.2,-25.35
46960,150.2,-25.4
46961,150.2,-25.45
46962,150.2,-25.5
46963,150.2,-25.55
46964,150.2,-25.6
46965,150.2,-25.65
46966,150.2,-25.7
46967,150.2,-25.75
46968,150.2,-25.8
46969,150.2,-25.85
46970,150.2,-25.9
46971,150.2,-25.95
46972,150.2,-26
46973,150.2,-26.05
46974,150.2,-26.1
46975,150.2,-26.15
46976,150.2,-26.2
46977,150.2,-26.25
46978,150.2,-26.3
46979,150.2,-26.35
46980,150.2,-26.4
46981,150.2,-26.45
46982,150.2,-26.5
46983,150.2,-26.55
46984,150.2,-26.6
46985,150.2,-26.65
46986,150.2,-26.7
46987,150.2,-26.75
46988,150.2,-26.8
46989,150.2,-26.85
46990,150.2,-26.9
46991,150.2,-26.95
46992,150.2,-27
46993,150.2,-27.05
46994,150.2,-27.1
46995,150.2,-27.15
46996,150.2,-27.2
46997,150.2,-27.25
46998,150.2,-27.3
46999,150.2,-27.35
47000,150.2,-27.4
47001,150.2,-27.45
47002,150.2,-27.5
47003,150.2,-27.55
47004,150.2,-27.6
47005,150.2,-27.65
47006,150.2,-27.7
47007,150.2,-27.75
47008,150.2,-27.8
47009,150.2,-27.85
47010,150.2,-27.9
47011,150.2,-27.95
47012,150.2,-28
47013,150.2,-28.05
47014,150.2,-28.1
47015,150.2,-28.15
47016,150.2,-28.2
47017,150.2,-28.25
47018,150.2,-28.3
47019,150.2,-28.35
47020,150.2,-28.4
47021,150.2,-28.45
47022,150.2,-28.5
47023,150.2,-28.55
47024,150.2,-28.6
47025,150.2,-28.65
47026,150.2,-28.7
47027,150.2,-28.75
47028,150.2,-28.8
47029,150.2,-28.85
47030,150.2,-28.9
47031,150.2,-28.95
47032,150.2,-29
47033,150.2,-29.05
47034,150.2,-29.1
47035,150.2,-29.15
47036,150.2,-29.2
47037,150.2,-29.25
47038,150.2,-29.3
47039,150.2,-29.35
47040,150.2,-29.4
47041,150.2,-29.45
47042,150.2,-29.5
47043,150.2,-29.55
47044,150.2,-29.6
47045,150.2,-29.65
47046,150.2,-29.7
47047,150.2,-29.75
47048,150.2,-29.8
47049,150.2,-29.85
47050,150.2,-29.9
47051,150.2,-29.95
47052,150.2,-30
47053,150.2,-30.05
47054,150.2,-30.1
47055,150.2,-30.15
47056,150.2,-30.2
47057,150.2,-30.25
47058,150.2,-30.3
47059,150.2,-30.35
47060,150.2,-30.4
47061,150.2,-30.45
47062,150.2,-30.5
47063,150.2,-30.55
47064,150.2,-30.6
47065,150.2,-30.65
47066,150.2,-30.7
47067,150.2,-30.75
47068,150.2,-30.8
47069,150.2,-30.85
47070,150.2,-30.9
47071,150.2,-30.95
47072,150.2,-31
47073,150.2,-31.05
47074,150.2,-31.1
47075,150.2,-31.15
47076,150.2,-31.2
47077,150.2,-31.25
47078,150.2,-31.3
47079,150.2,-31.35
47080,150.2,-31.4
47081,150.2,-31.45
47082,150.2,-31.5
47083,150.2,-31.55
47084,150.2,-31.6
47085,150.2,-31.65
47086,150.2,-31.7
47087,150.2,-31.75
47088,150.2,-31.8
47089,150.2,-31.85
47090,150.2,-31.9
47091,150.2,-31.95
47092,150.2,-32
47093,150.2,-32.05
47094,150.2,-32.1
47095,150.2,-32.15
47096,150.2,-32.2
47097,150.2,-32.25
47098,150.2,-32.3
47099,150.25,-21.65
47100,150.25,-23.7
47101,150.25,-23.75
47102,150.25,-23.8
47103,150.25,-23.85
47104,150.25,-23.9
47105,150.25,-23.95
47106,150.25,-24
47107,150.25,-24.05
47108,150.25,-24.1
47109,150.25,-24.15
47110,150.25,-24.2
47111,150.25,-24.25
47112,150.25,-24.3
47113,150.25,-24.35
47114,150.25,-24.4
47115,150.25,-24.45
47116,150.25,-24.5
47117,150.25,-24.55
47118,150.25,-24.6
47119,150.25,-24.65
47120,150.25,-24.7
47121,150.25,-24.75
47122,150.25,-24.8
47123,150.25,-24.85
47124,150.25,-24.9
47125,150.25,-24.95
47126,150.25,-25
47127,150.25,-25.05
47128,150.25,-25.1
47129,150.25,-25.15
47130,150.25,-25.2
47131,150.25,-25.25
47132,150.25,-25.3
47133,150.25,-25.35
47134,150.25,-25.4
47135,150.25,-25.45
47136,150.25,-25.5
